Assigned ID	Source	serial number	media type	component	additional component	without	pH	strain type	strain info	Phase	Cultivation	Growth Rate	OD	bioreactor	passed_global_correlation	condition	project	reference_condition
GSM5197559_2	2	GSM5197559	CGXII	glucose				deletion mutant	delta_atpBEFHAGCD				20.0	FALSE	TRUE	Condition268	P1	Condition195
GSM5197560_1	1	GSM5197560	CGXII		70 mM glucose	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition189	P1	Condition195
GSM5197560_2	2	GSM5197560	CGXII		"70 mM glucose, 70 mM glutamine"	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition81	P1	Condition195
GSM5197561_1	1	GSM5197561	CGXII		70 mM glucose	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition189	P1	Condition195
GSM5197561_2	2	GSM5197561	CGXII		"70 mM glucose, 70 mM glutamine"	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition81	P1	Condition195
GSM5197562_1	1	GSM5197562	CGXII		70 mM glucose	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition189	P1	Condition195
GSM5197562_2	2	GSM5197562	CGXII		"70 mM glucose, 70 mM glutamine"	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition81	P1	Condition195
GSM5197563_1	1	GSM5197563	CGXII		"70 mM glucose, 100 µM FeSO4"	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition413	P1	Condition195
GSM5197563_2	2	GSM5197563	CGXII		"70 mM glucose, 70 mM glutamine, 100 µM FeSO4"	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition241	P1	Condition195
GSM5197564_1	1	GSM5197564	CGXII		"70 mM glucose, 100 µM FeSO4"	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition413	P1	Condition195
GSM5197564_2	2	GSM5197564	CGXII		"70 mM glucose, 70 mM glutamine, 100 µM FeSO4"	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition241	P1	Condition195
GSM5197565_1	1	GSM5197565	CGXII		"70 mM glucose, 100 µM FeSO4"	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition413	P1	Condition195
GSM5197565_2	2	GSM5197565	CGXII		"70 mM glucose, 70 mM glutamine, 100 µM FeSO4"	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition241	P1	Condition195
GSM5197572_1	1	GSM5197572	CGXII		70 mM glucose	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition169	P1	Condition195
GSM5197572_2	2	GSM5197572	CGXII		"70 mM glucose, 70 mM glutamine"	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition385	P1	Condition195
GSM5197573_1	1	GSM5197573	CGXII		70 mM glucose	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition169	P1	Condition195
GSM5197573_2	2	GSM5197573	CGXII		"70 mM glucose, 70 mM glutamine"	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition385	P1	Condition195
GSM5197574_1	1	GSM5197574	CGXII		70 mM glucose	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition169	P1	Condition195
GSM5197574_2	2	GSM5197574	CGXII		"70 mM glucose, 70 mM glutamine"	"urea, (NH4)2SO4"		deletion mutant	delta_odhI	exponential				FALSE	TRUE	Condition385	P1	Condition195
GSM5197575_1	1	GSM5197575	CGXII	glucose				deletion mutant	delta_ftsR	exponential				FALSE	TRUE	Condition287	P1	Condition195
GSM5197575_2	2	GSM5197575	CGXII	glucose				deletion mutant	delta_ftsR	exponential				FALSE	TRUE	Condition499	P1	Condition195
GSM5197576_1	1	GSM5197576	CGXII	glucose				deletion mutant	delta_ftsR	exponential				FALSE	TRUE	Condition287	P1	Condition195
GSM5197576_2	2	GSM5197576	CGXII	glucose				deletion mutant	delta_ftsR	exponential				FALSE	TRUE	Condition499	P1	Condition195
GSM5197577_1	1	GSM5197577	CGXII	glucose				deletion mutant	delta_ftsR	exponential				FALSE	TRUE	Condition287	P1	Condition195
GSM5197577_2	2	GSM5197577	CGXII	glucose				deletion mutant	delta_ftsR	exponential				FALSE	TRUE	Condition499	P1	Condition195
GSM5197578_1	1	GSM5197578	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition441	P1	Condition195
GSM5197578_2	2	GSM5197578	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition235	P1	Condition195
GSM5197579_1	1	GSM5197579	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition441	P1	Condition195
GSM5197579_2	2	GSM5197579	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition235	P1	Condition195
GSM5197580_1	1	GSM5197580	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition441	P1	Condition195
GSM5197580_2	2	GSM5197580	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition235	P1	Condition195
GSM5197581_1	1	GSM5197581	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition441	P1	Condition195
GSM5197581_2	2	GSM5197581	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition235	P1	Condition195
GSM5197582_1	1	GSM5197582	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition441	P1	Condition195
GSM5197582_2	2	GSM5197582	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition235	P1	Condition195
GSM5197583_1	1	GSM5197583	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition441	P1	Condition195
GSM5197583_2	2	GSM5197583	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition235	P1	Condition195
GSM5197584_1	1	GSM5197584	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition441	P1	Condition195
GSM5197584_2	2	GSM5197584	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition235	P1	Condition195
GSM5197585_1	1	GSM5197585	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition441	P1	Condition195
GSM5197585_2	2	GSM5197585	CGXII	glucose				deletion mutant	MB001 delta_ftsR	exponential				FALSE	TRUE	Condition235	P1	Condition195
GSM5197586_1	1	GSM5197586	CGXII	glucose				deletion mutant + promoter exchange	MB001 : :PgntK-PftsZ delta_ftsR	exponential				FALSE	TRUE	Condition232	P1	Condition195
GSM5197586_2	2	GSM5197586	CGXII	glucose				deletion mutant + promoter exchange	MB001 : :PgntK-PftsZ delta_ftsR	exponential				FALSE	TRUE	Condition504	P1	Condition195
GSM5197587_1	1	GSM5197587	CGXII	glucose				deletion mutant + promoter exchange	MB001 : :PgntK-PftsZ delta_ftsR	exponential				FALSE	TRUE	Condition232	P1	Condition195
GSM5197587_2	2	GSM5197587	CGXII	glucose				deletion mutant + promoter exchange	MB001 : :PgntK-PftsZ delta_ftsR	exponential				FALSE	TRUE	Condition504	P1	Condition195
GSM5197588_1	1	GSM5197588	CGXII	glucose				deletion mutant + promoter exchange	MB001 : :PgntK-PftsZ delta_ftsR	exponential				FALSE	TRUE	Condition232	P1	Condition195
GSM5197588_2	2	GSM5197588	CGXII	glucose				deletion mutant + promoter exchange	MB001 : :PgntK-PftsZ delta_ftsR	exponential				FALSE	TRUE	Condition504	P1	Condition195
GSM5197589_1	1	GSM5197589	CGXII	glucose				deletion mutant + promoter exchange	MB001 : :PgntK-PftsZ delta_ftsR	exponential				FALSE	TRUE	Condition232	P1	Condition195
GSM5197589_2	2	GSM5197589	CGXII	glucose				deletion mutant + promoter exchange	MB001 : :PgntK-PftsZ delta_ftsR	exponential				FALSE	TRUE	Condition504	P1	Condition195
GSM5197590_1	1	GSM5197590	CGXII	glucose	10 µM IPTG			wild type + overexpression	WT pAN6-ftsR	exponential				FALSE	TRUE	Condition46	P1	Condition195
GSM5197590_2	2	GSM5197590	CGXII	glucose	10 µM IPTG			wild type + overexpression	WT pAN6-ftsR	exponential				FALSE	FALSE	Condition333	P1	Condition195
GSM5197591_1	1	GSM5197591	CGXII	glucose	10 µM IPTG			wild type + overexpression	WT pAN6-ftsR	exponential				FALSE	TRUE	Condition46	P1	Condition195
GSM5197591_2	2	GSM5197591	CGXII	glucose	10 µM IPTG			wild type + overexpression	WT pAN6-ftsR	exponential				FALSE	TRUE	Condition333	P1	Condition195
GSM5197592_1	1	GSM5197592	CGXII	glucose	50 µM IPTG			wild type + overexpression	WT pAN6-ftsR	exponential				FALSE	TRUE	Condition388	P1	Condition195
GSM5197592_2	2	GSM5197592	CGXII	glucose	50 µM IPTG			wild type + overexpression	WT pAN6-ftsR	exponential				FALSE	TRUE	Condition373	P1	Condition195
GSM5197593_1	1	GSM5197593	CGXII	glucose	50 µM IPTG			wild type + overexpression	WT pAN6-ftsR	exponential				FALSE	TRUE	Condition388	P1	Condition195
GSM5197593_2	2	GSM5197593	CGXII	glucose	50 µM IPTG			wild type + overexpression	WT pAN6-ftsR	exponential				FALSE	TRUE	Condition373	P1	Condition195
GSM5197594_1	1	GSM5197594	CGXII	glucose				deletion mutant	delta_cg1633	exponential				FALSE	FALSE	Condition432	P1	Condition195
GSM5197594_2	2	GSM5197594	CGXII	glucose				deletion mutant	delta_cg1633	exponential				FALSE	TRUE	Condition110	P1	Condition195
GSM5197595_1	1	GSM5197595	CGXII	glucose				deletion mutant	delta_cg1633	exponential				FALSE	TRUE	Condition432	P1	Condition195
GSM5197595_2	2	GSM5197595	CGXII	glucose				deletion mutant	delta_cg1633	exponential				FALSE	TRUE	Condition110	P1	Condition195
GSM5197598_1	1	GSM5197598	CGXII	glucose		"MgSO4, 1 mM IPTG"		wild type + overexpression	WT pVWEx1-cg1633	exponential				FALSE	TRUE	Condition246	P1	Condition195
GSM5197598_2	2	GSM5197598	CGXII	glucose	1 mM IPTG	MgSO4		wild type + overexpression	WT pVWEx1-cg1633	exponential				FALSE	TRUE	Condition14	P1	Condition195
GSM5197599_1	1	GSM5197599	CGXII	glucose		"MgSO4, 1 mM IPTG"		wild type + overexpression	WT pVWEx1-cg1633	exponential				FALSE	TRUE	Condition246	P1	Condition195
GSM5197599_2	2	GSM5197599	CGXII	glucose	1 mM IPTG	MgSO4		wild type + overexpression	WT pVWEx1-cg1633	exponential				FALSE	TRUE	Condition14	P1	Condition195
GSM5197600_1	1	GSM5197600	CGXII	glucose				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition250	P1	Condition195
GSM5197600_2	2	GSM5197600	CGXII	glucose				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition345	P1	Condition195
GSM5197601_1	1	GSM5197601	CGXII	glucose				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition250	P1	Condition195
GSM5197601_2	2	GSM5197601	CGXII	glucose				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition345	P1	Condition195
GSM5197602_1	1	GSM5197602	CGXII	glucose				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition250	P1	Condition195
GSM5197602_2	2	GSM5197602	CGXII	glucose				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition345	P1	Condition195
GSM5197603_1	1	GSM5197603	CGXII	acetate				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition26	P1	Condition195
GSM5197603_2	2	GSM5197603	CGXII	acetate				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition374	P1	Condition195
GSM5197604_1	1	GSM5197604	CGXII	acetate				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition26	P1	Condition195
GSM5197604_2	2	GSM5197604	CGXII	acetate				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition374	P1	Condition195
GSM5197605_1	1	GSM5197605	CGXII	acetate				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition26	P1	Condition195
GSM5197605_2	2	GSM5197605	CGXII	acetate				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition374	P1	Condition195
GSM5197606_1	1	GSM5197606	CGXII	lactate				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition197	P1	Condition195
GSM5197606_2	2	GSM5197606	CGXII	lactate				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition463	P1	Condition195
GSM5197607_1	1	GSM5197607	CGXII	lactate				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition197	P1	Condition195
GSM5197607_2	2	GSM5197607	CGXII	lactate				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition463	P1	Condition195
GSM5197608_1	1	GSM5197608	CGXII	lactate				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition197	P1	Condition195
GSM5197608_2	2	GSM5197608	CGXII	lactate				deletion mutant	delta_ndh	exponential				FALSE	TRUE	Condition463	P1	Condition195
GSM5197609_1	1	GSM5197609	CGXII	acetate				deletion mutant	delta_ndh delta_mdh ( spontaneous mutation )	exponential				FALSE	FALSE	Condition41	P1	Condition195
GSM5197609_2	2	GSM5197609	CGXII	acetate				deletion mutant	delta_ndh delta_mdh ( spontaneous mutation )	exponential				FALSE	FALSE	Condition304	P1	Condition195
GSM5197610_1	1	GSM5197610	CGXII	acetate				deletion mutant	delta_ndh delta_mdh ( spontaneous mutation )	exponential				FALSE	TRUE	Condition41	P1	Condition195
GSM5197610_2	2	GSM5197610	CGXII	acetate				deletion mutant	delta_ndh delta_mdh ( spontaneous mutation )	exponential				FALSE	TRUE	Condition304	P1	Condition195
GSM5197611_1	1	GSM5197611	CGXII	acetate				deletion mutant	delta_ndh delta_mdh ( spontaneous mutation )	exponential				FALSE	TRUE	Condition41	P1	Condition195
GSM5197611_2	2	GSM5197611	CGXII	acetate				deletion mutant	delta_ndh delta_mdh ( spontaneous mutation )	exponential				FALSE	TRUE	Condition304	P1	Condition195
GSM5197612_1	1	GSM5197612	BHI					deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition192	P1	Condition195
GSM5197612_2	2	GSM5197612	BHI					deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition459	P1	Condition195
GSM5197613_1	1	GSM5197613	BHI					deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition192	P1	Condition195
GSM5197613_2	2	GSM5197613	BHI					deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition459	P1	Condition195
GSM5197614_1	1	GSM5197614	BHI					deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition192	P1	Condition195
GSM5197614_2	2	GSM5197614	BHI					deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition459	P1	Condition195
GSM5197615_1	1	GSM5197615	CGXII	glucose				deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition493	P1	Condition195
GSM5197615_2	2	GSM5197615	CGXII	glucose				deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition267	P1	Condition195
GSM5197616_1	1	GSM5197616	CGXII	glucose				deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition493	P1	Condition195
GSM5197616_2	2	GSM5197616	CGXII	glucose				deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition267	P1	Condition195
GSM5197617_1	1	GSM5197617	CGXII	glucose				deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition493	P1	Condition195
GSM5197617_2	2	GSM5197617	CGXII	glucose				deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition267	P1	Condition195
GSM5197618_1	1	GSM5197618	CGXII	glucose	1 µM FeSO4			deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition120	P1	Condition195
GSM5197618_2	2	GSM5197618	CGXII	glucose	1 µM FeSO4			deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition186	P1	Condition195
GSM5197619_1	1	GSM5197619	CGXII	glucose	1 µM FeSO4			deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition120	P1	Condition195
GSM5197619_2	2	GSM5197619	CGXII	glucose	1 µM FeSO4			deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition186	P1	Condition195
GSM5197620_1	1	GSM5197620	CGXII	glucose	1 µM FeSO4			deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition120	P1	Condition195
GSM5197620_2	2	GSM5197620	CGXII	glucose	1 µM FeSO4			deletion mutant	delta_pup	exponential				FALSE	TRUE	Condition186	P1	Condition195
GSM5197621_1	1	GSM5197621	BHI					deletion mutant + overexpression	delta_pup pVEx1-10XHIS-TEV pup Ala mutant	exponential				FALSE	TRUE	Condition475	P1	Condition195
GSM5197621_2	2	GSM5197621	BHI					deletion mutant + overexpression	delta_pup pVEx1-10XHIS-TEV pup Ala mutant	exponential				FALSE	TRUE	Condition405	P1	Condition195
GSM5197622_1	1	GSM5197622	BHI					deletion mutant + overexpression	delta_pup pVEx1-10XHIS-TEV pup Ala mutant	exponential				FALSE	TRUE	Condition475	P1	Condition195
GSM5197622_2	2	GSM5197622	BHI					deletion mutant + overexpression	delta_pup pVEx1-10XHIS-TEV pup Ala mutant	exponential				FALSE	TRUE	Condition405	P1	Condition195
GSM5197623_1	1	GSM5197623	BHI					deletion mutant + overexpression	delta_pup pVEx1-10XHIS-TEV pup Ala mutant	exponential				FALSE	TRUE	Condition475	P1	Condition195
GSM5197623_2	2	GSM5197623	BHI					deletion mutant + overexpression	delta_pup pVEx1-10XHIS-TEV pup Ala mutant	exponential				FALSE	TRUE	Condition405	P1	Condition195
GSM5197624_1	1	GSM5197624	BHI					deletion mutant + overexpression	delta_pup pVEx1-10XHIS-TEV pup Ala mutant	exponential				FALSE	TRUE	Condition475	P1	Condition195
GSM5197624_2	2	GSM5197624	BHI					deletion mutant + overexpression	delta_pup pVEx1-10XHIS-TEV pup Ala mutant	exponential				FALSE	TRUE	Condition405	P1	Condition195
GSM5197625_1	1	GSM5197625	CGXII	glucose	"100 mM glutamat, 35 µM FeSO4"			deletion mutant	delta_acn	exponential				FALSE	TRUE	Condition259	P1	Condition195
GSM5197625_2	2	GSM5197625	CGXII	glucose	"100 mM glutamat, 35 µM FeSO4"			deletion mutant	delta_acn	exponential				FALSE	TRUE	Condition293	P1	Condition195
GSM5197626_1	1	GSM5197626	CGXII	glucose	"100 mM glutamat, 35 µM FeSO4"			deletion mutant	delta_acn	exponential				FALSE	TRUE	Condition259	P1	Condition195
GSM5197626_2	2	GSM5197626	CGXII	glucose	"100 mM glutamat, 35 µM FeSO4"			deletion mutant	delta_acn	exponential				FALSE	TRUE	Condition293	P1	Condition195
GSM5197627_1	1	GSM5197627	CGXII	glucose	"100 mM glutamat, 35 µM FeSO4"			deletion mutant	delta_acn	exponential				FALSE	TRUE	Condition259	P1	Condition195
GSM5197627_2	2	GSM5197627	CGXII	glucose	"100 mM glutamat, 35 µM FeSO4"			deletion mutant	delta_acn	exponential				FALSE	TRUE	Condition293	P1	Condition195
GSM5197634_1	1	GSM5197634	CGXII	glucose				deletion mutant	delta_alpC	exponential				FALSE	TRUE	Condition335	P1	Condition195
GSM5197634_2	2	GSM5197634	CGXII	glucose				deletion mutant	delta_alpC	exponential				FALSE	TRUE	Condition105	P1	Condition195
GSM5197635_1	1	GSM5197635	CGXII	glucose				deletion mutant	delta_alpC	exponential				FALSE	TRUE	Condition335	P1	Condition195
GSM5197635_2	2	GSM5197635	CGXII	glucose				deletion mutant	delta_alpC	exponential				FALSE	TRUE	Condition105	P1	Condition195
GSM5197636_1	1	GSM5197636	CGXII	glucose				deletion mutant	delta_alpC	exponential				FALSE	TRUE	Condition335	P1	Condition195
GSM5197636_2	2	GSM5197636	CGXII	glucose				deletion mutant	delta_alpC	exponential				FALSE	TRUE	Condition105	P1	Condition195
GSM5197637_1	1	GSM5197637	CGXII	glucose	0.5 mM IPTG			wild type + overexpression	WT pEKEx2-alpC	exponential				FALSE	TRUE	Condition279	P1	Condition195
GSM5197637_2	2	GSM5197637	CGXII	glucose	0.5 mM IPTG			wild type + overexpression	WT pEKEx2-alpC	exponential				FALSE	TRUE	Condition414	P1	Condition195
GSM5197638_1	1	GSM5197638	CGXII	glucose	0.5 mM IPTG			wild type + overexpression	WT pEKEx2-alpC	exponential				FALSE	TRUE	Condition279	P1	Condition195
GSM5197638_2	2	GSM5197638	CGXII	glucose	0.5 mM IPTG			wild type + overexpression	WT pEKEx2-alpC	exponential				FALSE	TRUE	Condition414	P1	Condition195
GSM5197639_1	1	GSM5197639	CGXII	glucose	0.5 mM IPTG			wild type + overexpression	WT pEKEx2-alpC	exponential				FALSE	TRUE	Condition279	P1	Condition195
GSM5197639_2	2	GSM5197639	CGXII	glucose	0.5 mM IPTG			wild type + overexpression	WT pEKEx2-alpC	exponential				FALSE	TRUE	Condition414	P1	Condition195
GSM5197640_1	1	GSM5197640	CGXII	glucose	0.5 mM IPTG			wild type + overexpression	WT pEKEx2-alpC	exponential				FALSE	TRUE	Condition279	P1	Condition195
GSM5197640_2	2	GSM5197640	CGXII	glucose	0.5 mM IPTG			wild type + overexpression	WT pEKEx2-alpC	exponential				FALSE	TRUE	Condition414	P1	Condition195
GSM5197641_1	1	GSM5197641	CGXII	glucose				deletion mutant	delta_CGP3	exponential				FALSE	TRUE	Condition37	P1	Condition195
GSM5197641_2	2	GSM5197641	CGXII	glucose				deletion mutant	delta_CGP3	exponential				FALSE	TRUE	Condition328	P1	Condition195
GSM5197642_1	1	GSM5197642	CGXII	glucose				deletion mutant	delta_CGP3	exponential				FALSE	TRUE	Condition37	P1	Condition195
GSM5197642_2	2	GSM5197642	CGXII	glucose				deletion mutant	delta_CGP3	exponential				FALSE	TRUE	Condition328	P1	Condition195
GSM5197643_1	1	GSM5197643	CGXII	glucose				deletion mutant	delta_CGP3	exponential				FALSE	TRUE	Condition37	P1	Condition195
GSM5197643_2	2	GSM5197643	CGXII	glucose				deletion mutant	delta_CGP3	exponential				FALSE	TRUE	Condition328	P1	Condition195
GSM5197644_1	1	GSM5197644	CGXII	glucose				deletion mutant	delta_gntR2	exponential				FALSE	TRUE	Condition193	P1	Condition195
